0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
-15.09085436112887,-15.985065103202095,-15.522773817263438,-16.389871825234334,-16.886793970020854,-15.047780178803961,-16.611476938544627,-15.424844275560362,-13.885142478524239,-16.17634984573935,-16.507375087977188,-17.30241211289177,-16.162764237033144,-15.915884904004718,-16.080832645925202,-17.09106387048597,-16.3324157914577,-16.353542129892077,-17.767260882089147,-17.32436426837006,-16.43273047825549
-14.98891443037509,-16.063977089589994,-15.578509070902221,-16.303391544122128,-16.787533990534943,-15.036687410169911,-16.563768362525582,-15.38508764569192,-13.928726309714476,-16.195260492188307,-16.40212935689905,-17.232902373864537,-16.132425959575738,-15.92593691492438,-15.971179425495418,-16.993540946330175,-16.25010414299105,-16.239925106986295,-17.66934855848568,-17.175214100319312,-16.293790629751825
-14.855160724436292,-16.10589465655,-15.599901458208654,-16.181468361182585,-16.653567998415248,-15.014050323937484,-16.48445406051658,-15.303844194073037,-14.077365617035573,-16.176293505131216,-16.26631063677009,-17.128034107342657,-16.06376211675671,-15.895040406486693,-15.838731413091546,-16.8701813310282,-16.13845645851732,-16.103617665454884,-17.54289033197975,-16.994836433338797,-16.128442304587626
-14.689721059938062,-16.107404388674137,-15.588455304738131,-16.024695103618896,-16.485135002870198,-14.980064864767291,-16.372437871473455,-15.18287609106382,-14.27481278661913,-16.11767648513509,-16.10006836910812,-16.9887527798836,-15.955772402516851,-15.822270273647598,-15.683672050426399,-16.721376826986397,-16.000316993448795,-15.944879029018674,-17.388465796342867,-16.78394747023246,-15.938919148778455
-14.492954701184988,-16.065566525581925,-15.545431393178568,-15.833929294026055,-16.28263614867418,-14.932454366766018,-16.227061232797475,-15.02502895954313,-14.478352708063516,-16.01868056712881,-15.903948001205793,-16.81629314875378,-15.807312963567492,-15.707555406554038,-15.506394579240284,-16.546508689128373,-15.840154033285582,-15.764264938036046,-17.20689811680881,-16.544245128539803,-15.728298791621702
-14.265494444868088,-15.977459536771304,-15.473475070226653,-15.610338548141339,-16.04666480592788,-14.867421505428124,-16.047914393365193,-14.83501381392713,-14.656567840914372,-15.87887797961397,-15.678935518097065,-16.61208449959266,-15.618562357726386,-15.551744115779703,-15.307537482809098,-16.344004994716464,-15.663353026155589,-15.562679002830292,-16.99926724092739,-16.278236696606275,-15.500410230541911
-14.00830671218269,-15.8392100491061,-15.371608819840604,-15.35546640228601,-15.778050209910406,-14.782522331333016,-15.834506276800326,-14.617268596256514,-14.787313497608602,-15.698041429202103,-15.426077658397475,-16.37725713020269,-15.392097277230665,-15.35671724013994,-15.088032370262018,-16.112312097569237,-15.473119957819703,-15.341441976230962,-16.766484812887036,-15.988389800308566,-15.258997135527261
-13.722777585438669,-15.64665940308011,-15.234262706004376,-15.071327385276192,-15.477920931319336,-14.675540721257514,-15.586919257748832,-14.37453840499401,-14.855136574607322,-15.47493452394757,-15.146688442493579,-16.112704277649364,-15.132918596269183,-15.125479412569772,-14.849168854984525,-15.8498418723624,-15.269440209231853,-15.102385386651275,-16.50943649496983,-15.67834372811994,-15.006790423222952
-13.410836990047112,-15.397833702793264,-15.055380628131044,-14.760544897954794,-15.147798098111343,-14.542935005544228,-15.305988110969691,-14.10891851427305,-14.85025715108895,-15.207736081287509,-14.842592296171114,-15.819505954276616,-14.848223124629694,-14.861686289543782,-14.592682889267955,-15.555156476692735,-15.051341254224814,-14.847978499916465,-16.229525156657573,-15.351303919986064,-14.746650390181966
-13.075139827040699,-15.0926861132396,-14.82575944330996,-14.426552657829681,-14.789734165467832,-14.378850714903136,-14.992991999434054,-13.819961777458827,-14.76590687917615,-14.896475926417382,-14.514945626307167,-15.499488023622803,-14.546315491818977,-14.569078482129742,-14.320874555540286,-15.22740561869236,-14.816510642943516,-14.581497793986287,-15.928810542999898,-15.00915223381824,-14.481692748379288
-12.719333044472592,-14.73155339536722,-14.532778778772862,-14.073687108249606,-14.40652257798453,-14.178213263169308,-14.650050631903792,-13.50589474120194,-14.598536566460188,-14.542083602983617,-14.16503448009312,-15.15498992247174,-14.235259173097003,-14.251054613981594,-14.03645180931239,-14.868058845945793,-14.560703148778913,-14.306934724974155,-15.609357387440735,-14.652168321757978,-14.213112576393945
-12.34845302475779,-14.31632262165116,-14.163902676259681,-13.7071706126908,-14.002019140825839,-13.939519407706248,-14.27992335092586,-13.165300629612796,-14.350441339765116,-14.145008059278776,-13.796156612083887,-14.789124085178097,-13.921507046851415,-13.911258152438137,-13.742260644132047,-14.482138805072259,-14.280112491363425,-14.028026492895176,-15.273314048141613,-14.281676846202885,-13.94108598405902
-11.969519970724996,-13.853036829942777,-13.717065195466835,-13.334154915548014,-13.581614491068253,-13.664085036170318,-13.88590716805396,-12.80135622577921,-14.0300015921043,-13.710406657345793,-13.413920426324761,-14.405791296697702,-13.606166198544775,-13.554826583008984,-13.441637514386128,-14.08048842127177,-13.974599416642212,-13.746949120430905,-14.923193556866865,-13.900047966958025,-13.666942910043065
-11.592425675740715,-13.353662776894305,-13.212265124369187,-12.962399329033126,-13.152536571698164,-13.357442111536718,-13.473607643231365,-12.42594345273647,-13.652808283151515,-13.250270742588576,-13.026295257481108,-14.011593100343271,-13.289201691781368,-13.189307589986603,-13.13890811272162,-13.678947842122199,-13.648046839897026,-13.466124785657964,-14.562162982563859,-13.51268827579932,-13.393372692601588
-11.231212339909607,-12.837469235317768,-12.67645994395841,-12.598016837263968,-12.724846770356892,-13.029659751569563,-13.05118161260839,-12.061187838171774,-13.241987547597313,-12.785203524797906,-12.64531085765524,-13.61666565395952,-12.975433958367955,-12.827002948637762,-12.840389454026067,-13.296451450219141,-13.305536519058144,-13.188896349685225,-14.195947368991463,-13.12954125710665,-13.126042835690457
-10.904077247482613,-12.332932559099214,-12.14764317733894,-12.248230859126213,-12.312077543205708,-12.688566831156592,-12.628198818571052,-11.732237147776688,-12.823119645051767,-12.338587985603201,-12.288173940233184,-13.233276783461957,-12.674024337982516,-12.484711146429989,-12.555247585308091,-12.944793852254877,-12.959717915290131,-12.919887986599951,-13.834335895568614,-12.762149251911708,-12.875086835262215
-10.630363532407797,-11.870150033207254,-11.676855278032443,-11.922473894404453,-11.931107150257972,-12.343903150189238,-12.216803323629403,-11.461757456164616,-12.422810339636456,-11.934129502990565,-11.974427497604712,-12.875826219697355,-12.39588082352304,-12.174968060769686,-12.294060061501966,-12.62984292677293,-12.62569791877182,-12.665071116232117,-13.490075194458733,-12.423122796597404,-12.651019662097692
-10.426151923967737,-11.477131838242915,-11.319029706077925,-11.631612641514366,-11.59884237631579,-12.014029035376058,-11.830558160530998,-11.271482274801588,-12.066098009698381,-11.601972352966651,-11.722307215620356,-12.55903933648336,-12.151510112246717,-11.908361234077518,-12.065515576022593,-12.35106699708962,-12.318901306083934,-12.432637891405506,-13.178128077409989,-12.131537786039827,-12.457683692212997
-10.301364808075762,-11.184813164900234,-11.08809301303756,-11.388110360841074,-11.33322853212097,-11.717332213957803,-11.482489017678844,-11.17120747559308,-11.770231534978182,-11.366875037159001,-11.54209791822751,-12.298044698238124,-11.949392320186583,-11.699020405245857,-11.87791713133273,-12.108885482188757,-12.057167306059489,-12.23156024052384,-12.913557117396774,-11.905412703159113,-12.301235263822798
-10.256277518462145,-10.998000452046734,-10.963584194238162,-11.200907584527874,-11.149619295813881,-11.473279037441383,-11.181013410127601,-11.14576002587265,-11.543308357720345,-11.234764101298644,-11.435909744154776,-12.101814031247187,-11.807967291103779,-11.556437431631421,-11.73693706694319,-11.913140818159253,-11.85220614853679,-12.07169797410835,-12.708307988544407,-11.75767872818356,-12.183974592454073
-10.282646894297013,-10.908317029755727,-10.91610581769673,-11.065454568471575,-11.050864463150457,-11.287759701483823,-10.938430464554811,-11.165502657790812,-11.378125466415145,-11.194187792361113,-11.399614037443145,-11.969236291043462,-11.738547797243035,-11.48748524004669,-11.643964261103227,-11.771750924014514,-11.708368779550376,-11.960905727091493,-12.570951851444233,-11.699653652955991,-12.101250014347068
-10.36616619362467,-10.905376436798315,-10.935454296900103,-10.973112393456232,-11.024324662817182,-11.151290942366996,-10.767205660275323,-11.210562229628163,-11.260135093132536,-11.230504113972954,-11.421394780463707,-11.892019943094594,-11.726460377849955,-11.48810149132442,-11.595026290013378,-11.699412370107092,-11.633521712031076,-11.899681927797065,-12.502973249971099,-11.730691646156645,-12.044970482074067
-10.49239159658093,-10.967579291552797,-11.063393570185193,-10.915364958917683,-11.050347366584402,-11.046919770491549,-10.671817315828424,-11.272836387925409,-11.17981963235203,-11.31042313939845,-11.48826913074034,-11.857758378820924,-11.739979964789125,-11.538088098361392,-11.58395132537693,-11.703077317237197,-11.617995907675136,-11.881203522509987,-12.500569937254543,-11.826366249745712,-12.011929348411265
-10.649277127419932,-11.064514310004498,-11.288739346845126,-10.886538162881031,-11.116396874212752,-10.967897751485138,-10.651518092228146,-11.357632398964165,-11.135652602928165,-11.407058142192342,-11.587099537476114,-11.851514394726832,-11.75370176305972,-11.618126508031617,-11.601627581079411,-11.77805842960482,-11.647650877022429,-11.898756808859032,-12.550907215700848,-11.948184076755712,-12.007438978257154
-10.826982003182396,-11.201726725292536,-11.52537767621692,-10.887526154931344,-11.213043556856526,-10.909783455096386,-10.68671396274083,-11.460198610738324,-11.120113453056712,-11.530839438164072,-11.704927176225251,-11.858753743146488,-11.771190879208845,-11.710525524191995,-11.637878808336787,-11.902821081544165,-11.71011759688343,-11.944786579290112,-12.634012308162,-12.06121002603182,-12.021905058693426
-11.016430946824313,-11.387574857987648,-11.731832629167705,-10.91669040311293,-11.326240348137372,-10.869048773761422,-10.749697632029273,-11.563495905460481,-11.13592577202527,-11.69485250817212,-11.82496695820922,-11.865193860167125,-11.806817840115558,-11.808205139176327,-11.679589707301366,-12.042776405209615,-11.802628865726055,-12.009891340277852,-12.730487790589143,-12.13551162323033,-12.05228548084066
-11.209088856516923,-11.592718760138519,-11.874043507151212,-10.968098967384629,-11.437134878416101,-10.844983865622387,-10.805119121531265,-11.646001230494495,-11.168348864863844,-11.875828589187684,-11.931346808105415,-11.857020071201877,-11.84800014356366,-11.897841679074325,-11.713391583434023,-12.146620711883331,-11.903966193695473,-12.08481823925075,-12.826782685543245,-12.150986268079604,-12.09140375649872
-11.398874674056781,-11.763432072490506,-11.949072558644337,-11.035352419667145,-11.531710914148855,-10.834679859128643,-10.828218598039248,-11.685888439526499,-11.193297230363385,-12.0361017690106,-12.01029193514509,-11.829468477058743,-11.872021949647573,-11.968132767143677,-11.732258000341481,-12.181995352577218,-11.988800281848484,-12.164054456072261,-12.915725815603357,-12.106397684369329,-12.128920637291513
-11.582789638004556,-11.870772222567927,-11.970529109352075,-11.116704576871706,-11.602660347782924,-10.851251114198341,-10.820859850090692,-11.677067053329745,-11.203216809488067,-12.16101033620009,-12.050744411366646,-11.792670031719913,-11.885398070248272,-12.016849336297168,-11.735043079713792,-12.174195234273919,-12.040362184301836,-12.242673486657566,-12.995659911277984,-12.026804709735993,-12.161188146080672
-11.757751820915889,-11.916007711237754,-11.965913768835701,-11.211889963429794,-11.646829350033537,-10.89251616126143,-10.807269590053162,-11.635230502069705,-11.206689761804611,-12.25144295178305,-12.048350140492218,-11.761052996431046,-11.888954632374714,-12.041891395469497,-11.72378587880899,-12.156871188959926,-12.051610334058152,-12.316463397378463,-13.063984293366806,-11.944291434142364,-12.194025696065571
-11.920958444439245,-11.922752106136798,-11.96485484898901,-11.322974821245019,-11.665336935116729,-10.955134924147027,-10.8056730377371,-11.588498166495617,-11.226953084569415,-12.314053113876849,-12.007205572191648,-11.742655481443524,-11.88656723151375,-12.043540979211066,-11.702040434636809,-12.166320652705146,-12.037848767025638,-12.384559282229102,-13.118165830042267,-11.885247068065375,-12.239725368505228
-12.071492432215685,-11.92290166266447,-11.977126099652224,-11.454538506006681,-11.663106771639317,-11.054497967574738,-10.825903774898274,-11.557863948446172,-11.268219244276501,-12.353493820537084,-11.935880525222622,-11.739989565167422,-11.877929114547213,-12.02978078347513,-11.673883724445414,-12.219853803153889,-12.008837361883757,-12.448538890199329,-13.159314719830963,-11.864698934115877,-12.30026092942597
-12.209058859357183,-11.940583306610627,-12.013240423343596,-11.6070709194587,-11.644806189034027,-11.206480328600618,-10.868742147621345,-11.559712406064119,-11.32870936300127,-12.375669122947643,-11.844826435699023,-11.753784769767297,-11.875542364186584,-12.013897398236102,-11.642291294095513,-12.315990249288223,-11.969679685151888,-12.508591584250823,-13.192879611362603,-11.883817181594576,-12.365612576392458
-12.332075301826453,-11.995047394380604,-12.085534727896633,-11.772903136384318,-11.614433543933256,-11.394666772930252,-10.935484084931598,-11.602819275015074,-11.406291463467971,-12.3802866448908,-11.742892804189582,-11.7814105710105,-11.895044725492967,-12.002480488524501,-11.609327970849103,-12.433036364171432,-11.933525590945024,-12.56281523426964,-13.223246061710139,-11.942034649861002,-12.427232489636573
-12.439430709664226,-12.095081446114722,-12.181930559313631,-11.931541632794948,-11.57742923578964,-11.595351975854236,-11.028298247048001,-11.68629871933858,-11.498914722358357,-12.373152698495188,-11.640819362711703,-11.817771069631217,-11.94591486177549,-11.98192931937778,-11.576178413409146,-12.540564510410075,-11.91611561285823,-12.607788798309318,-13.250550933578396,-12.03777914013371,-12.48271845706739
-12.530171970718428,-12.210660081076389,-12.273439373155723,-12.07030819411914,-11.542203663141995,-11.801180974653471,-11.149773741080178,-11.796901934088675,-11.608514656620653,-12.359858400487386,-11.550704269140901,-11.85157757028486,-12.0240495134702,-11.939927129160607,-11.546232632986305,-12.613153013387427,-11.92400508210413,-12.641844499739777,-13.274049134721022,-12.155921638824173,-12.53680049944322
-12.60258355955161,-12.310149017460054,-12.34098088320318,-12.182193650796401,-11.520481798716492,-11.99516734975952,-11.283981045597201,-11.913060576699284,-11.714263786454136,-12.341716888687989,-11.484806101585278,-11.872030865692514,-12.116546494943725,-11.873414367929165,-11.522626852611626,-12.63054105508845,-11.950737527266803,-12.663212521791998,-13.289320661816264,-12.279951820516967,-12.599416901185894
-12.65398368750466,-12.37228517132375,-12.356766154191309,-12.26386999626131,-11.523678404526809,-12.1599468255456,-11.39777762454239,-12.016517632576583,-11.787945912856125,-12.315559977631423,-11.454097685698393,-11.876273534953881,-12.217881198429644,-11.786291514272765,-11.508797229255743,-12.588355385684228,-11.983442956479577,-12.668497537357254,-13.289797485805767,-12.40077976907384,-12.67976512229498
